6.7102E+02	8.5929E+02	3.1883E+00
6.5781E+02	8.6836E+02	3.6639E+00
6.6376E+02	8.6226E+02	3.3937E+00
4.7090E+01	8.6954E+02	2.0423E+00
2.5320E+01	8.4788E+02	2.7114E+00
8.4199E+01	8.8783E+02	3.3648E+00
5.9421E+01	8.7943E+02	3.2653E+00
3.3682E+01	8.5683E+02	2.9980E+00
6.8815E+02	6.7433E+01	6.8078E-01
6.9129E+02	7.4649E+01	3.0451E+00
6.7271E+02	5.8162E+01	2.7435E+00
6.5324E+02	3.7794E+01	3.6993E+00
6.4234E+02	2.5210E+01	2.6138E+00
6.0141E+02	1.3700E+00	3.3869E+00
5.9587E+01	2.0659E+01	3.3008E+00
7.9414E+01	1.0561E+01	3.4349E+00
4.6269E+01	3.1544E+01	3.6234E+00
1.1715E+01	6.2105E+01	3.0092E+00
6.8962E+02	8.3642E+02	2.7778E+00
6.3516E+02	8.7531E+02	2.0053E+00
6.1865E+02	8.8675E+02	3.0804E+00
4.1172E+01	8.5772E+02	1.4259E+00
6.6777E+01	8.7936E+02	3.6130E+00
1.8544E+01	8.3716E+02	3.5595E+00
8.8100E+00	8.2375E+02	3.3975E+00
6.6626E+02	5.3943E+01	3.7027E+00
6.6068E+02	4.8757E+01	1.7522E+00
6.3181E+02	1.8518E+01	1.8334E+00
6.2215E+02	1.7192E+01	3.2278E+00
6.0627E+02	9.7800E+00	1.5411E+00
3.9982E+01	4.2994E+01	3.1279E+00
6.9503E+01	1.3391E+01	2.8445E+00
2.8060E+00	7.0856E+01	3.6320E+00
2.3228E+01	5.2510E+01	3.1216E+00
1.6805E+01	5.6524E+01	3.1709E+00
3.2337E+01	5.0306E+01	2.7555E+00
9.0228E+01	2.3260E+00	3.5088E+00
6.8144E+02	8.4350E+02	3.2827E+00
6.6987E+02	8.5294E+02	3.2677E+00
6.8326E+02	8.3435E+02	3.2009E+00
6.4337E+02	8.6838E+02	2.4886E+00
6.1274E+02	8.8655E+02	2.8152E+00
5.9573E+02	8.9188E+02	3.6659E+00
4.4304E+01	8.6499E+02	3.0830E+00
7.4416E+01	8.7779E+02	3.4156E+00
3.2186E+01	8.4978E+02	3.6780E+00
9.5085E+01	8.9003E+02	2.5946E+00
1.4242E+01	8.2495E+02	1.4317E+00
6.8408E+02	6.7308E+01	2.6843E+00
6.8993E+02	7.9457E+01	1.5629E+00
6.6986E+02	6.2594E+01	2.5192E+00
6.4359E+02	3.1983E+01	2.8600E+00
6.1527E+02	1.9075E+01	3.7027E+00
4.7810E+01	3.8797E+01	3.6105E+00
1.6754E+01	6.4629E+01	2.5904E+00
6.9015E+02	8.3231E+02	2.6595E-01
6.5031E+02	8.6161E+02	3.5633E+00
6.2515E+01	8.7468E+02	2.1421E+00
5.4494E+01	8.6917E+02	1.8322E+00
8.4354E+01	8.8241E+02	1.2190E+00
2.4691E+01	8.4060E+02	3.4819E+00
2.0717E+01	8.3045E+02	1.6201E+00
1.4540E+00	8.1471E+02	1.8430E+00
6.7709E+02	6.4899E+01	3.1139E+00
6.5457E+02	4.4999E+01	3.4416E+00
6.3543E+02	2.4208E+01	3.7047E+00
5.9694E+02	4.5270E+00	1.2341E+00
5.8879E+02	2.5820E+00	3.0563E+00
4.3899E+01	4.5924E+01	9.5514E-01
5.5492E+01	2.6840E+01	3.3422E+00
8.6507E+01	1.0821E+01	1.0971E+00
1.2870E+01	6.9398E+01	3.3954E+00
9.0280E+01	8.3840E+00	2.0657E+00
6.2889E+02	8.7294E+02	3.7072E+00
6.6111E+02	8.5502E+02	3.7001E+00
6.5743E+02	8.6153E+02	2.9071E+00
6.6895E+02	8.4562E+02	3.5723E+00
6.3424E+02	8.6797E+02	1.2407E+00
6.2253E+02	8.7641E+02	1.2967E+00
5.8430E+02	8.9160E+02	3.0036E+00
9.3348E+01	8.8283E+02	2.9630E+00
6.8512E+02	7.3987E+01	3.1568E+00
6.5905E+02	5.4153E+01	3.3680E+00
6.4592E+02	3.7930E+01	3.4311E+00
6.3662E+02	3.1527E+01	3.7051E+00
6.2611E+02	2.2751E+01	3.5497E+00
7.0856E+01	2.0653E+01	3.2722E+00
8.0082E+01	1.7264E+01	3.2928E+00
5.9870E+00	7.6467E+01	2.2913E+00
2.9035E+01	5.6863E+01	1.1650E+00
3.5304E+01	5.6037E+01	3.5173E+00
9.6669E+01	5.1540E+00	3.5255E+00
6.2214E+02	8.7267E+02	2.1345E+00
6.3779E+02	8.6178E+02	3.6922E+00
6.7734E+02	8.3933E+02	2.3806E+00
6.9054E+02	8.2908E+02	2.2299E+00
6.1600E+02	8.7776E+02	3.7007E+00
5.0855E+01	8.6152E+02	3.0522E+00
4.3210E+01	8.5271E+02	3.3487E+00
3.8006E+01	8.4511E+02	3.6343E+00
9.7656E+01	8.8619E+02	1.9420E+00
1.9708E+01	8.2500E+02	3.3747E+00
9.1190E+00	8.1710E+02	2.9360E+00
1.7302E+01	8.1822E+02	2.9861E+00
6.0785E+02	1.9976E+01	3.7239E+00
6.0173E+02	1.3225E+01	3.4733E+00
5.9659E+02	6.6710E+00	9.0765E-01
5.3332E+01	3.3840E+01	3.7711E+00
6.5520E+01	2.6648E+01	3.4924E+00
4.4690E+00	8.2827E+01	3.7036E+00
2.2124E+01	6.1779E+01	3.3649E+00
6.0599E+02	8.8396E+02	3.6861E+00
5.8147E+02	8.8511E+02	3.7665E+00
6.1680E+01	8.6727E+02	2.9237E+00
8.8343E+01	8.7910E+02	3.2631E+00
5.7774E+02	1.4670E+00	3.7618E+00
6.9023E+02	8.4922E+01	3.3494E+00
6.7858E+02	7.2184E+01	3.5787E+00
6.6999E+02	7.1314E+01	3.5304E+00
6.6385E+02	6.4699E+01	3.5723E+00
5.6419E+02	4.3700E-01	2.1704E+00
5.8850E+02	8.1960E+00	2.4863E+00
4.3543E+01	5.2707E+01	3.7456E+00
1.0247E+01	7.6475E+01	1.9439E+00
2.9180E+01	5.9710E+01	1.6438E+00
1.0476E+02	2.3140E+00	2.3607E+00
6.3140E+02	8.6670E+02	1.8055E+00
6.7535E+02	8.3218E+02	3.2141E+00
6.4419E+02	8.5808E+02	3.4853E+00
6.5367E+02	8.5521E+02	3.6574E+00
6.8337E+02	8.2703E+02	2.9861E+00
6.9083E+02	8.2488E+02	1.9607E+00
5.9690E+02	8.8345E+02	3.0151E+00
5.8943E+02	8.8681E+02	3.7519E+00
3.4066E+01	8.3920E+02	3.4490E+00
7.2562E+01	8.6788E+02	3.7608E+00
1.0504E+02	8.8705E+02	3.2360E+00
9.8764E+01	8.7900E+02	3.5672E+00
2.6752E+01	8.3357E+02	3.7671E+00
6.4722E+02	4.5163E+01	3.7723E+00
6.5206E+02	5.1879E+01	3.7697E+00
6.5726E+02	6.1242E+01	3.7723E+00
6.2975E+02	2.8885E+01	3.5785E+00
6.1529E+02	2.9079E+01	2.9812E+00
5.9516E+02	1.1606E+01	3.2804E+00
5.9979E+01	3.2542E+01	1.5887E+00
8.6806E+01	1.8007E+01	3.4665E+00
7.3044E+01	2.7172E+01	3.5760E+00
5.2382E+01	4.4994E+01	2.5969E+00
1.8503E+01	7.3827E+01	3.4813E+00
1.1341E+01	8.1635E+01	3.0915E+00
2.7880E+01	6.4187E+01	2.7920E+00
1.1855E+02	0.0000E+00	1.0961E+00
9.6405E+01	1.2526E+01	3.1270E+00
6.7047E+02	8.3831E+02	3.7719E+00
6.8900E+02	8.2173E+02	1.6255E+00
6.1759E+02	8.7082E+02	2.7101E+00
6.0876E+02	8.7693E+02	3.4664E+00
5.7065E+02	8.9050E+02	3.5821E+00
5.7833E+01	8.5933E+02	5.7165E-01
6.6103E+01	8.6671E+02	7.0199E-01
4.6267E+01	8.4630E+02	3.6605E+00
8.5545E+01	8.7380E+02	2.6025E+00
3.4920E+00	8.1217E+02	1.3335E+00
1.4067E+01	8.1137E+02	2.6965E+00
5.7053E+02	3.6360E+00	3.7258E+00
6.8839E+02	9.2192E+01	3.1992E+00
6.9192E+02	9.9779E+01	3.7693E+00
6.7954E+02	7.8922E+01	3.2139E+00
6.3872E+02	3.8636E+01	3.7401E+00
6.3151E+02	3.5942E+01	2.2311E+00
6.0033E+02	2.0522E+01	3.7495E+00
5.7131E+01	3.9530E+01	1.9908E+00
8.0714E+01	2.4251E+01	3.6915E+00
9.3698E+01	2.0548E+01	2.0764E+00
1.0222E+02	9.2640E+00	3.3844E+00
1.1133E+02	1.7680E+00	3.7008E+00
6.6157E+02	8.4694E+02	3.1135E+00
5.8674E+02	8.8013E+02	3.2117E+00
6.0148E+02	8.7795E+02	3.7666E+00
6.1535E+01	8.5972E+02	2.1995E+00
5.5255E+01	8.5488E+02	3.3201E+00
2.6603E+01	8.2327E+02	3.6714E+00
6.8310E+02	8.7016E+01	3.7362E+00
6.2248E+02	3.0866E+01	3.6572E+00
6.0472E+02	2.6433E+01	2.5159E+00
5.9385E+02	1.8893E+01	2.1588E+00
4.2492E+01	5.9770E+01	2.5698E+00
5.6374E+01	4.7035E+01	1.7169E+00
2.4463E+01	7.3800E+01	2.0406E+00
1.0001E+02	1.6285E+01	1.7362E+00
6.2630E+02	8.6148E+02	3.5363E+00
6.6308E+02	8.3981E+02	3.7681E+00
6.4153E+02	8.5248E+02	2.4106E+00
5.9242E+02	8.8034E+02	2.3199E+00
8.1746E+01	8.6808E+02	3.7507E+00
9.1433E+01	8.7218E+02	3.3670E+00
1.1233E+02	8.8674E+02	3.7723E+00
3.8533E+01	8.3385E+02	3.4880E+00
2.2600E+00	8.0510E+02	3.5816E+00
2.1486E+01	8.1147E+02	3.5517E+00
6.7317E+02	7.7374E+01	3.3346E+00
6.4039E+02	4.5487E+01	2.0388E+00
6.4523E+02	5.5037E+01	3.7686E+00
6.5742E+02	6.7869E+01	1.4082E+00
6.5402E+02	6.7227E+01	1.9923E+00
6.2758E+02	3.4549E+01	1.9277E+00
5.8894E+02	1.4469E+01	3.5524E+00
5.0368E+01	5.3873E+01	2.7960E+00
8.7802E+01	2.5255E+01	2.0588E+00
7.0259E+01	3.4074E+01	3.7660E+00
1.8883E+01	8.1663E+01	3.2080E+00
2.5980E+00	9.0084E+01	3.5997E+00
3.4073E+01	6.5143E+01	3.3897E+00
1.1734E+02	6.3020E+00	3.7610E+00
1.0956E+02	8.0940E+00	2.3118E+00
1.2512E+02	1.3500E-01	3.2555E+00
6.2002E+02	8.6370E+02	1.7265E+00
6.5556E+02	8.4404E+02	3.5058E+00
6.8318E+02	8.2030E+02	3.5845E+00
5.7618E+02	8.7969E+02	3.7391E+00
6.1174E+02	8.6638E+02	3.6665E+00
5.9303E+02	8.7618E+02	1.8407E+00
5.6335E+02	8.8905E+02	3.7723E+00
6.5370E+01	8.5921E+02	1.6090E+00
4.3021E+01	8.3991E+02	1.8605E+00
5.3396E+01	8.4805E+02	3.6806E+00
1.0628E+02	8.7959E+02	3.5192E+00
3.3281E+01	8.2578E+02	3.4256E+00
1.2394E+01	8.0615E+02	2.7789E+00
5.7618E+02	1.1198E+01	3.6266E+00
6.9184E+02	1.0704E+02	3.2632E+00
6.8474E+02	9.7844E+01	3.4958E+00
6.6470E+02	7.7266E+01	3.3440E+00
6.3300E+02	4.3280E+01	3.1257E+00
6.2427E+02	3.8003E+01	2.7402E+00
6.1052E+02	3.4767E+01	1.5463E+00
5.9537E+02	2.6003E+01	3.6169E+00
6.3656E+01	3.7973E+01	3.7643E+00
9.4637E+01	2.5903E+01	3.1466E+00
8.1029E+01	3.1141E+01	3.0061E+00
0.0000E+00	9.7078E+01	3.7724E+00
4.0138E+01	6.6961E+01	3.0301E+00
6.8984E+02	8.1736E+02	2.6611E+00
6.3398E+02	8.5387E+02	2.6582E+00
6.0443E+02	8.7109E+02	3.6921E+00
5.9587E+02	8.7370E+02	2.0276E+00
5.6923E+02	8.8003E+02	2.6095E+00
4.7224E+01	8.3725E+02	2.9974E+00
3.2787E+01	8.1953E+02	2.7069E+00
6.7624E+02	8.4175E+01	2.8954E+00
6.7875E+02	9.3209E+01	3.7550E+00
6.4808E+02	6.2216E+01	3.3935E+00
6.2016E+02	3.6467E+01	1.0223E+00
5.8625E+02	1.9875E+01	1.7823E+00
5.6900E+02	9.8870E+00	1.6483E+00
6.0345E+02	3.2552E+01	3.4807E+00
4.8409E+01	6.1723E+01	3.5396E+00
5.7529E+01	5.0313E+01	1.8033E+00
8.8397E+01	3.0320E+01	2.9241E+00
6.1130E+00	9.4761E+01	1.3155E+00
1.0698E+02	1.4988E+01	3.5957E+00
6.1924E+02	8.5863E+02	3.0686E+00
6.6380E+02	8.3245E+02	3.4303E+00
6.2511E+02	8.5480E+02	3.1811E+00
5.5580E+02	8.8825E+02	3.6051E+00
6.0298E+01	8.5064E+02	3.3690E+00
1.0531E+02	8.7385E+02	1.4789E+00
8.8627E+01	8.6531E+02	3.7715E+00
9.8242E+01	8.6923E+02	3.2204E+00
1.1923E+02	8.8701E+02	2.5818E+00
4.0597E+01	8.2666E+02	3.6967E+00
8.3790E+00	8.0088E+02	3.5796E+00
5.4926E+02	1.8480E+00	2.6760E+00
5.5731E+02	6.3190E+00	2.0157E+00
6.5811E+02	7.3388E+01	3.0933E+00
6.6872E+02	8.3528E+01	2.8923E+00
6.2734E+02	4.2085E+01	2.4322E+00
5.7472E+02	1.7276E+01	1.9461E+00
6.3429E+01	4.4757E+01	2.2174E+00
2.5932E+01	8.2727E+01	3.7716E+00
1.5025E+01	9.0056E+01	1.8709E+00
3.1702E+01	7.2283E+01	2.7165E+00
1.1426E+02	1.3222E+01	3.7612E+00
6.1345E+02	8.5988E+02	2.8422E+00
6.6975E+02	8.2486E+02	3.7706E+00
6.4893E+02	8.4532E+02	3.0491E+00
6.5608E+02	8.3742E+02	3.0880E+00
6.9057E+02	8.0986E+02	2.7352E+00
6.3655E+02	8.4686E+02	3.4438E+00
5.7865E+02	8.7303E+02	2.4054E+00
6.6815E+01	8.5423E+02	3.1780E+00
7.8265E+01	8.6169E+02	3.3219E+00
1.2490E+02	8.9090E+02	3.7554E+00
1.1434E+02	8.7953E+02	3.7293E+00
2.6590E+00	7.9457E+02	2.2171E+00
1.7392E+01	8.0072E+02	3.4696E+00
5.6545E+02	1.1847E+01	2.3278E+00
6.5797E+02	8.0014E+01	3.4842E+00
6.3994E+02	5.9125E+01	1.3498E+00
6.3513E+02	4.9936E+01	3.7193E+00
6.1374E+02	3.9631E+01	3.5589E+00
5.9750E+02	3.1848E+01	2.1099E+00
5.4331E+01	6.1885E+01	1.7016E+00
5.9514E+01	5.5406E+01	3.2666E+00
7.9920E+01	3.8578E+01	3.4770E+00
2.0391E+01	8.7059E+01	2.2510E+00
1.0406E+02	2.3310E+01	3.1052E+00
1.2205E+02	1.1388E+01	2.8441E+00
1.2794E+02	6.9770E+00	3.7020E+00
6.0523E+02	8.6439E+02	2.7192E+00
6.7066E+02	8.1785E+02	2.5812E+00
6.2908E+02	8.4856E+02	3.7394E+00
5.8984E+02	8.7025E+02	3.7652E+00
5.9790E+02	8.6780E+02	3.6175E+00
5.6047E+02	8.8250E+02	2.7812E+00
6.8370E+02	8.1297E+02	2.4750E+00
5.5485E+02	8.8178E+02	2.6792E+00
5.4982E+01	8.3483E+02	3.7721E+00
9.5650E+01	8.6302E+02	3.4819E+00
1.2311E+02	8.8407E+02	2.2694E+00
1.1056E+02	8.7350E+02	3.2398E+00
3.8534E+01	8.1957E+02	3.0201E+00
5.5298E+02	8.4120E+00	2.7164E+00
6.9160E+02	1.1387E+02	3.5353E+00
6.8252E+02	1.0381E+02	2.6284E+00
6.7194E+02	9.0115E+01	3.7174E+00
6.4264E+02	6.5520E+01	2.9062E+00
7.0010E+01	4.1428E+01	3.4765E+00
1.2927E+01	9.6998E+01	3.5788E+00
3.8161E+01	7.4103E+01	3.6798E+00
4.5769E+01	7.1966E+01	3.2916E+00
1.1923E+02	1.8388E+01	2.7005E+00
6.1776E+02	8.5376E+02	1.6971E+00
6.4237E+02	8.4178E+02	3.6183E+00
6.3317E+02	8.4253E+02	1.0209E+00
5.6994E+02	8.7422E+02	3.1711E+00
5.7841E+02	8.6870E+02	1.8863E+00
5.8925E+01	8.4323E+02	3.1277E+00
6.4583E+01	8.4716E+02	1.5316E+00
1.0475E+02	8.6676E+02	3.6497E+00
1.4748E+02	8.9194E+02	3.7684E+00
1.2109E+02	8.7970E+02	2.5335E+00
1.3236E+02	8.9114E+02	3.4696E+00
3.0333E+01	8.0974E+02	3.6266E+00
6.4600E-01	7.8780E+02	3.7499E+00
1.0126E+01	7.9542E+02	6.0561E-01
2.4864E+01	7.9971E+02	3.3428E+00
5.4442E+02	4.8750E+00	3.0098E+00
5.5891E+02	1.3204E+01	3.7323E+00
6.6311E+02	8.5887E+01	3.1779E+00
6.4736E+02	7.2657E+01	1.6608E+00
6.3737E+02	6.0227E+01	1.4488E+00
6.5223E+02	7.7949E+01	1.6506E+00
6.2022E+02	4.3470E+01	3.6813E+00
5.8792E+02	2.5996E+01	3.6951E+00
5.6575E+02	1.6675E+01	2.5044E+00
6.0118E+02	3.8421E+01	2.6287E+00
5.9194E+02	3.3129E+01	3.3083E+00
5.3752E+01	6.6978E+01	3.0861E+00
6.8994E+01	4.8730E+01	3.7699E+00
8.7937E+01	3.7849E+01	3.0584E+00
2.9640E+00	1.0286E+02	4.7655E-01
7.7520E+00	1.0212E+02	2.0338E+00
3.4311E+01	7.9352E+01	2.3084E+00
1.1207E+02	2.0438E+01	3.7722E+00
1.3456E+02	3.5400E+00	3.2644E+00
1.4445E+02	2.9150E+00	3.5917E+00
